26|27|32406
26|27|32405
26|27|32348
54|55|35989
54|55|35988
194|195|32349
194|195|32285
194|195|32319
194|195|32286
194|195|32287
194|195|32403
194|195|32404
194|195|32318
224|225|33572
224|225|33526
224|225|33527
224|225|33571
224|225|26586
260|261|84340
272|273|64210
284|285|80725
284|285|67913
284|285|67978
444|445|83219
444|445|83188
460|461|86003
500|501|84370
540|541|36493
540|541|36509
540|541|53726
678|679|80741
678|679|61342
678|679|61228
694|695|80734
728|729|84388
856|857|26578
884|885|85287
912|913|64201
1042|1043|36130
1042|1043|35969
1042|1043|35968
1108|1109|68762
1108|1109|68628
1108|1109|53727
1108|1109|68694
1108|1109|68761
1108|1109|68669
1230|1231|80748
1250|1251|68744
1250|1251|68743
1250|1251|85293
1250|1251|80729
1250|1251|68630
1296|1297|70141
1530|1531|83217
1530|1531|53730
1610|1611|79640
1610|1611|79617
1634|1635|79633
1670|1671|26584
1670|1671|52788
1670|1671|52782
1670|1671|85997
1808|1809|64224
1826|1827|52786
1850|1851|80730
1862|1863|84387
1898|1899|70151
2126|2127|79642
2174|2175|82685
2194|2195|53789
2194|2195|53725
2194|2195|53788
2202|2203|68695
2202|2203|68626
2202|2203|68731
2202|2203|68730
2248|2249|32455
2248|2249|32350
2248|2249|32275
2248|2249|32273
2248|2249|32456
2248|2249|32274
2292|2293|70115
2292|2293|70155
2312|2313|67976
2312|2313|67909
2312|2313|67883
2354|2355|83212
2374|2375|35955
2374|2375|36012
2374|2375|36013
2374|2375|35956
2452|2453|85291
2502|2503|64197
2508|2509|83201
2516|2517|32278
2516|2517|32339
2516|2517|32277
2516|2517|32416
2516|2517|32276
2516|2517|32417
2532|2533|86006
2564|2565|85294
2644|2645|84333
2698|2699|70080
2698|2699|70139
2768|2769|52793
2768|2769|52794
2900|2901|85991
3038|3039|83202
3094|3095|80727
3156|3157|84382
3156|3157|84335
3174|3175|32388
3174|3175|32387
3174|3175|32282
3174|3175|32344
3174|3175|32283
3174|3175|32284
3208|3209|58608
3208|3209|58609
3290|3291|67912
3298|3299|79606
3302|3303|58610
3302|3303|58611
3354|3355|83207
3644|3645|36511
3770|3771|84357
3800|3801|86005
3800|3801|85996
3896|3897|85989
3952|3953|36010
3952|3953|35931
3952|3953|35976
3952|3953|36113
3952|3953|35977
3952|3953|36011
3966|3967|70090
3980|3981|83203
4176|4177|68717
4176|4177|68716
4176|4177|35981
4176|4177|36108
4176|4177|35980
4176|4177|36109
4176|4177|53790
4176|4177|53791
4200|4201|32474
4200|4201|32475
4200|4201|32354
4286|4287|84372
4286|4287|68754
4286|4287|68753
4288|4289|84356
4288|4289|84381
4496|4497|80722
4608|4609|84322
4640|4641|70655
4640|4641|82686
4640|4641|70654
4640|4641|26588
4788|4789|81586
4790|4791|76567
4810|4811|84386
4816|4817|80737
4854|4855|80738
4988|4989|52792
5018|5019|36494
5416|5417|61305
5416|5417|64198
5416|5417|61229
5416|5417|61341
5450|5451|70084
5452|5453|79621
5542|5543|84328
5560|5561|70085
5666|5667|70125
5666|5667|70158
6058|6059|70089
6058|6059|70129
6148|6149|64221
6226|6227|36513
6274|6275|62982
6274|6275|62981
6312|6313|35967
6312|6313|35966
6312|6313|36027
6312|6313|35926
6312|6313|36026
6318|6319|84349
6416|6417|32389
6416|6417|32345
6416|6417|32390
6448|6449|33515
6448|6449|33581
6448|6449|64206
6448|6449|33516
6448|6449|33580
6480|6481|36129
6480|6481|36111
6480|6481|68746
6480|6481|68671
6480|6481|68745
6480|6481|36110
6480|6481|35990
6480|6481|35991
6566|6567|76575
6570|6571|85990
6570|6571|86000
6790|6791|83190
6860|6861|79624
6872|6873|80720
6894|6895|79637
7058|7059|35943
7058|7059|35919
7058|7059|35944
7058|7059|36117
7058|7059|36045
7058|7059|36044
7144|7145|80717
7268|7269|76565
7392|7393|83205
7410|7411|36008
7410|7411|36112
7410|7411|35975
7410|7411|35974
7410|7411|35930
7410|7411|36132
7410|7411|36009
7500|7501|52784
7534|7535|83204
7618|7619|85993
7836|7837|70107
7836|7837|70149
7864|7865|80724
7892|7893|80726
7950|7951|36499
7992|7993|62983
7992|7993|62984
7992|7993|62992
7992|7993|81235
7992|7993|62991
7992|7993|82958
8122|8123|84326
8146|8147|79614
8190|8191|80733
8218|8219|32280
8218|8219|32451
8218|8219|32450
8218|8219|32324
8218|8219|32279
8218|8219|32281
8218|8219|32599
8334|8335|79644
8540|8541|84375
8592|8593|64205
8610|8611|35941
8610|8611|35916
8610|8611|36103
8610|8611|36102
8610|8611|36128
8610|8611|35942
8640|8641|70098
8640|8641|70140
8672|8673|36510
8692|8693|84321
8692|8693|64202
8722|8723|36497
8738|8739|36517
8738|8739|26579
8798|8799|70096
8798|8799|70137
8810|8811|70133
8810|8811|70092
8922|8923|36072
8922|8923|36073
9112|9113|84325
9174|9175|84331
9266|9267|79620
9300|9301|82693
9300|9301|32395
9300|9301|32262
9300|9301|32263
9300|9301|32261
9300|9301|32323
9300|9301|32396
9302|9303|76572
9362|9363|70116
9362|9363|70074
9416|9417|83220
9416|9417|83200
9446|9447|76576
9460|9461|79639
9476|9477|35949
9476|9477|36028
9476|9477|35921
9476|9477|36114
9476|9477|35950
9476|9477|36029
9504|9505|79634
9504|9505|79647
9504|9505|35985
9504|9505|36014
9504|9505|35984
9504|9505|36015
9510|9511|79626
9530|9531|85998
9612|9613|84377
9616|9617|83192
9640|9641|79645
9784|9785|84344
9844|9845|70087
9864|9865|26590
9906|9907|84327
9994|9995|79599
10012|10013|80723
10016|10017|84339
10026|10027|36020
10026|10027|36002
10026|10027|36136
10026|10027|36001
10026|10027|70132
10026|10027|36021
10106|10107|80735
10106|10107|80718
10112|10113|70147
10116|10117|68629
10116|10117|68727
10116|10117|68693
10116|10117|68726
10232|10233|86658
10280|10281|79622
10358|10359|80743
10360|10361|70150
10476|10477|35915
10476|10477|36121
10476|10477|36074
10476|10477|36075
10476|10477|35940
10476|10477|36133
10476|10477|35939
10486|10487|70146
10486|10487|70077
10516|10517|32310
10516|10517|32321
10516|10517|32312
10516|10517|32398
10516|10517|32311
10516|10517|32326
10516|10517|32397
10516|10517|32320
10594|10595|79628
10654|10655|70110
10698|10699|85994
10778|10779|70160
10838|10839|79623
10890|10891|70118
10930|10931|70143
11236|11237|70108
11236|11237|70152
11330|11331|86004
11454|11455|26587
11488|11489|82684
11572|11573|79631
11644|11645|83198
11672|11673|36038
11672|11673|36039
11770|11771|36022
11770|11771|35923
11770|11771|36023
11790|11791|70117
11790|11791|70156
11878|11879|61227
11878|11879|61340
11878|11879|61304
11964|11965|81591
12028|12029|35957
12028|12029|35925
12028|12029|36037
12028|12029|36116
12028|12029|35958
12028|12029|36036
12034|12035|68666
12034|12035|68758
12034|12035|68757
12034|12035|35986
12034|12035|35933
12034|12035|35987
12062|12063|76564
12062|12063|76578
12084|12085|70103
12084|12085|70144
12276|12277|35922
12276|12277|35952
12276|12277|36056
12276|12277|36055
12276|12277|36119
12276|12277|35951
12286|12287|84343
12344|12345|79641
12356|12357|76571
12372|12373|32431
12372|12373|32322
12372|12373|32430
12388|12389|32428
12388|12389|32313
12388|12389|32429
12388|12389|32314
12388|12389|32315
12428|12429|83206
12440|12441|70119
12460|12461|36078
12460|12461|36079
